Word_Offset	Word	POS	Sense_no	Gloss	Class	Prediction_Value	EndMarker(##)
31113	अतिक्रमक	ADJECTIVE	1	अतिक्रमण करने वाला या लाँघने वाला 	neutral	0.992	##
31548	अतिक्रमणकारी	ADJECTIVE	1	सीमा का उल्लंघन या अतिक्रमण करने वाला 	neutral	0.991	##
2607	अतिक्रमित	ADJECTIVE	1	जिसका अतिक्रमण किया गया हो 	present	0.999	##
2607	अतिक्रांत	ADJECTIVE	1	जिसका अतिक्रमण किया गया हो 	present	0.999	##
1824	अतिभाषी	ADJECTIVE	1	बहुत बोलने वाला 	neutral	0.995	##
656	अतिभोजी	ADJECTIVE	1	अत्यधिक खाने वाला 	neutral	0.994	##
35658	अतिरंजित	ADJECTIVE	1	बढ़ा-चढ़ाकर कहा हुआ या वर्णन किया हुआ 	neutral	0.513	##
2103	अतिरिक्त	ADJECTIVE	2	नियत, प्रचलित या साधारण से अधिक या जो आवश्यकतावश बाद में जोड़ा या बढ़ाया गया हो 	present	0.849	##
2613	अतिवक्ता	ADJECTIVE	1	प्रलाप करने वाला या पागलों की तरह व्यर्थ की बातें बोलने वाला 	neutral	0.542	##
35658	अतिशयोक्त	ADJECTIVE	1	बढ़ा-चढ़ाकर कहा हुआ या वर्णन किया हुआ 	neutral	0.513	##
2623	अतीत	ADJECTIVE	1	बीता हुआ 	neutral	0.99	##
2626	अतीत_कालीन	ADJECTIVE	1	जो बीते हुए समय से संबंधित हो 	present	0.95	##
2290	अतुलित	ADJECTIVE	3	बिना तौला हुआ 	neutral	0.989	##
2633	अतुष्ट	ADJECTIVE	1	जो तृप्त न हुआ हो 	present	0.998	##
2633	अतृप्त	ADJECTIVE	1	जो तृप्त न हुआ हो 	present	0.998	##
656	अत्याहारी	ADJECTIVE	1	अत्यधिक खाने वाला 	neutral	0.994	##
2680	अदर्श	ADJECTIVE	1	जिसका ज्ञान नेत्रों से न हो सके या दिखाई न देने वाला 	present	0.997	##
2672	अदा	ADJECTIVE	1	भुगतान किया हुआ 	neutral	0.67	##
15283	अदाता	ADJECTIVE	1	जो दानी न हो या दान न देने वाला 	present	0.998	##
15283	अदानी	ADJECTIVE	1	जो दानी न हो या दान न देने वाला 	present	0.998	##
15284	अदावती	ADJECTIVE	1	शत्रुता रखने वाला या दुश्मनी बढ़ाने वाला 	neutral	0.993	##
7319	अदाह्य	ADJECTIVE	2	जिसका दाहसंस्कार शास्त्रानुसार न किया जा सके 	present	0.997	##
2114	अदिष्ट	ADJECTIVE	2	जिसका ज्ञान नेत्रों से न हो सके या दिखाई न देने वाला 	present	0.997	##
2493	अदीठ	ADJECTIVE	1	जो छिपा हुआ हो 	present	0.996	##
834	अदृप्त	ADJECTIVE	2	जिसका स्वभाव अच्छा हो 	present	0.998	##
2114	अदृश्य	ADJECTIVE	2	जिसका ज्ञान नेत्रों से न हो सके या दिखाई न देने वाला 	present	0.997	##
2680	अदृश्यमान	ADJECTIVE	1	जिसका ज्ञान नेत्रों से न हो सके या दिखाई न देने वाला 	present	0.997	##
2680	अदृष्टिगोचर	ADJECTIVE	1	जिसका ज्ञान नेत्रों से न हो सके या दिखाई न देने वाला 	present	0.997	##
2494	अद्भुत	ADJECTIVE	1	जिज्ञासा उत्पन्न करने वाला 	neutral	0.992	##
2688	अद्यतन	ADJECTIVE	1	जिस पर इस समय की बातों या विशेषताओं की पूरी छाप हो 	present	0.504	##
15315	अद्रोही	ADJECTIVE	1	कभी द्रोह न करने वाला 	neutral	0.679	##
2290	अद्वैत	ADJECTIVE	3	जिसका संबंध अद्वैतवाद से हो 	present	0.997	##
22	अधकचरा	ADJECTIVE	2	जो समाप्त न हुआ हो 	present	0.999	##
22	अधकचरा	ADJECTIVE	3	आधा पिसा या कूटा हुआ 	neutral	0.991	##
2697	अधकच्चा	ADJECTIVE	1	जो कम पका हुआ हो 	present	0.992	##
15321	अधकुटा	ADJECTIVE	1	आधा पिसा या कूटा हुआ 	neutral	0.991	##
31043	अधजला	ADJECTIVE	1	आधा जला हुआ 	neutral	0.992	##
2697	अधपका	ADJECTIVE	1	जो कम पका हुआ हो 	present	0.992	##
15321	अधपिसा	ADJECTIVE	1	आधा पिसा या कूटा हुआ 	neutral	0.991	##
2417	अधम	ADJECTIVE	1	जो पाप करता हो या पाप करने वाला 	present	0.982	##
2707	अधमरा	ADJECTIVE	1	आधा मरा हुआ या जो मरने के कगार पर हो 	present	0.94	##
2707	अधमुआ	ADJECTIVE	1	आधा मरा हुआ या जो मरने के कगार पर हो 	present	0.94	##
15327	अधर	ADJECTIVE	1	जिसे धरा या पकड़ा न गया हो या जो अटका हुआ न हो (स्थान) 	present	0.998	##
2417	अधर्मात्मा	ADJECTIVE	1	जो पाप करता हो या पाप करने वाला 	present	0.982	##
2417	अधर्मिष्ट	ADJECTIVE	1	जो पाप करता हो या पाप करने वाला 	present	0.982	##
2417	अधर्मी	ADJECTIVE	1	जो पाप करता हो या पाप करने वाला 	present	0.982	##
15479	अधलेटा	ADJECTIVE	1	आधा लेटा हुआ 	neutral	0.992	##
2417	अधार्मिक	ADJECTIVE	1	जो पाप करता हो या पाप करने वाला 	present	0.982	##
2403	अधिक	ADJECTIVE	4	औचित्य, सीमा आदि से बढ़ा हुआ 	neutral	0.956	##
8518	अधिकार_विषयक	ADJECTIVE	1	किसी अधिकारी के द्वारा या अधिकारपूर्वक कहा या किया हुआ 	future	0.642	##
15356	अधिकारस्थ	ADJECTIVE	1	अधिकार में आया हुआ 	future	0.891	##
2745	अधिकारिक	ADJECTIVE	2	किसी अधिकारी के द्वारा या अधिकारपूर्वक कहा या किया हुआ 	future	0.642	##
2746	अधिकृत	ADJECTIVE	1	जिसका अधिग्रहण किया गया हो 	present	0.999	##
15366	अधिक्रांत	ADJECTIVE	1	जिस पर अधिक्रमण हुआ हो या दबाया या हटाया हुआ 	present	0.98	##
15366	अधिक्रान्त	ADJECTIVE	1	जिस पर अधिक्रमण हुआ हो या दबाया या हटाया हुआ 	present	0.98	##
3863	अधिक्षिप्त	ADJECTIVE	1	जिसका अपमान हुआ हो 	present	0.999	##
3863	अधिक्षिप्त	ADJECTIVE	2	फेंका हुआ 	neutral	0.99	##
1255	अधिगत	ADJECTIVE	2	जो जाना हुआ हो 	present	0.997	##
1255	अधिगत	ADJECTIVE	3	जिसका अधिग्रहण किया गया हो 	present	0.999	##
15372	अधिगुप्त	ADJECTIVE	1	भली-भाँति छिपाया हुआ 	neutral	0.992	##
2746	अधिग्रहीत	ADJECTIVE	1	जिसका अधिग्रहण किया गया हो 	present	0.999	##
15375	अधिज्य	ADJECTIVE	1	डोरी से खींचा हुआ या जिसकी प्रत्यंचा चढ़ा हो (धनुष) 	present	0.909	##
15459	अधियुक्त	ADJECTIVE	1	वेतन या मज़दूरी पर किसी काम में लगा हुआ 	future	0.833	##
15466	अधिरूढ़	ADJECTIVE	1	बढ़ा हुआ 	neutral	0.991	##
15466	अधिरूढ़	ADJECTIVE	2	चढ़ा हुआ 	neutral	0.986	##
15469	अधिरोपित	ADJECTIVE	1	जिस पर अपराध का अधिरोप हुआ हो 	present	0.965	##
