INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
3044	0.987	atemporal	7time2
4401	0.977	atemporal	7time2
7998	0.975	atemporal	7time2
8327	0.984	atemporal	7time2
14162	0.979	atemporal	7time2
1343	0.436	past	7time2
7429	0.981	atemporal	7time2
7487	0.976	atemporal	7time2
13257	0.975	atemporal	7time2
5687	0.978	atemporal	7time2
6251	0.979	atemporal	7time2
9659	0.482	future	7time2
9441	0.481	future	7time2
8139	0.813	neutral	7time2
8372	0.481	present	7time2
10436	0.98	atemporal	7time2
14276	0.829	neutral	7time2
12289	0.981	atemporal	7time2
13863	0.485	present	7time2
7561	0.984	atemporal	7time2
4617	0.979	atemporal	7time2
11418	0.84	neutral	7time2
3049	0.809	neutral	7time2
8312	0.984	atemporal	7time2
7217	0.974	atemporal	7time2
1550	0.436	past	7time2
11988	0.98	atemporal	7time2
5969	0.439	past	7time2
13416	0.436	past	7time2
12917	0.978	atemporal	7time2
3727	0.979	atemporal	7time2
13267	0.98	atemporal	7time2
3204	0.482	future	7time2
8691	0.975	atemporal	7time2
14309	0.484	future	7time2
11017	0.976	atemporal	7time2
13432	0.826	neutral	7time2
8152	0.977	atemporal	7time2
12899	0.989	atemporal	7time2
1671	0.981	atemporal	7time2
216	0.985	atemporal	7time2
8266	0.978	atemporal	7time2
6615	0.978	atemporal	7time2
8798	0.983	atemporal	7time2
11930	0.976	atemporal	7time2
2439	0.976	atemporal	7time2
8768	0.974	atemporal	7time2
14565	0.979	atemporal	7time2
12474	0.983	atemporal	7time2
11953	0.481	present	7time2
1530	0.482	present	7time2
8313	0.982	atemporal	7time2
4522	0.485	future	7time2
2100	0.977	atemporal	7time2
10787	0.985	atemporal	7time2
11348	0.98	atemporal	7time2
13085	0.975	atemporal	7time2
10209	0.99	atemporal	7time2
606	0.989	atemporal	7time2
2407	0.978	atemporal	7time2
13030	0.98	atemporal	7time2
11367	0.981	atemporal	7time2
4518	0.981	atemporal	7time2
10866	0.978	atemporal	7time2
11579	0.976	atemporal	7time2
9637	0.974	atemporal	7time2
11308	0.974	atemporal	7time2
952	0.488	present	7time2
10098	0.982	atemporal	7time2
4215	0.975	atemporal	7time2
9844	0.974	atemporal	7time2
3009	0.98	atemporal	7time2
11323	0.479	present	7time2
6775	0.981	atemporal	7time2
9928	0.984	atemporal	7time2
3080	0.977	atemporal	7time2
618	0.979	atemporal	7time2
4038	0.974	atemporal	7time2
1424	0.983	atemporal	7time2
4679	0.974	atemporal	7time2
7730	0.979	atemporal	7time2
12407	0.975	atemporal	7time2
5120	0.988	atemporal	7time2
13632	0.977	atemporal	7time2
6397	0.826	neutral	7time2
7546	0.978	atemporal	7time2
882	0.98	atemporal	7time2
14708	0.976	atemporal	7time2
9578	0.978	atemporal	7time2
4751	0.975	atemporal	7time2
3957	0.977	atemporal	7time2
2810	0.828	neutral	7time2
11000	0.974	atemporal	7time2
12418	0.984	atemporal	7time2
5173	0.484	future	7time2
10923	0.975	atemporal	7time2
4079	0.975	atemporal	7time2
7443	0.979	atemporal	7time2
8777	0.485	future	7time2
14274	0.989	atemporal	7time2
1595	0.979	atemporal	7time2
7246	0.979	atemporal	7time2
1068	0.975	atemporal	7time2
10556	0.479	present	7time2
8936	0.988	atemporal	7time2
14078	0.979	atemporal	7time2
7801	0.976	atemporal	7time2
768	0.98	atemporal	7time2
671	0.975	atemporal	7time2
1391	0.802	neutral	7time2
8673	0.976	atemporal	7time2
4540	0.989	atemporal	7time2
2676	0.974	atemporal	7time2
12175	0.976	atemporal	7time2
8164	0.487	present	7time2
11800	0.975	atemporal	7time2
997	0.976	atemporal	7time2
12491	0.783	neutral	7time2
12071	0.436	past	7time2
1704	0.481	future	7time2
2677	0.437	past	7time2
6451	0.986	atemporal	7time2
8574	0.974	atemporal	7time2
7946	0.976	atemporal	7time2
9850	0.982	atemporal	7time2
11538	0.978	atemporal	7time2
777	0.975	atemporal	7time2
10470	0.975	atemporal	7time2
5827	0.86	neutral	7time2
13642	0.98	atemporal	7time2
10532	0.442	past	7time2
6211	0.98	atemporal	7time2
2701	0.987	atemporal	7time2
7093	0.974	atemporal	7time2
9409	0.976	atemporal	7time2
7016	0.978	atemporal	7time2
7067	0.977	atemporal	7time2
3032	0.482	future	7time2
6851	0.98	atemporal	7time2
1818	0.981	atemporal	7time2
10993	0.974	atemporal	7time2
64	0.438	past	7time2
11245	0.979	atemporal	7time2
13631	0.979	atemporal	7time2
10467	0.982	atemporal	7time2
6067	0.794	neutral	7time2
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
11214	0.98	atemporal	8time2
4444	0.985	atemporal	8time2
6324	0.98	atemporal	8time2
10660	0.504	future	8time2
3514	0.852	neutral	8time2
7917	0.974	atemporal	8time2
9348	0.975	atemporal	8time2
5754	0.981	atemporal	8time2
12271	0.447	present	8time2
5803	0.976	atemporal	8time2
13463	0.47	past	8time2
13034	0.974	atemporal	8time2
13256	0.993	atemporal	8time2
11452	0.975	atemporal	8time2
7550	0.978	atemporal	8time2
11023	0.974	atemporal	8time2
17	0.98	atemporal	8time2
4418	0.801	neutral	8time2
4714	0.976	atemporal	8time2
1024	0.975	atemporal	8time2
2340	0.981	atemporal	8time2
599	0.974	atemporal	8time2
9186	0.468	present	8time2
11961	0.974	atemporal	8time2
11162	0.471	past	8time2
12447	0.981	atemporal	8time2
1529	0.975	atemporal	8time2
2490	0.977	atemporal	8time2
1696	0.976	atemporal	8time2
6854	0.98	atemporal	8time2
1490	0.983	atemporal	8time2
8134	0.978	atemporal	8time2
13558	0.982	atemporal	8time2
10966	0.974	atemporal	8time2
12919	0.981	atemporal	8time2
6573	0.452	present	8time2
14509	0.497	future	8time2
14690	0.98	atemporal	8time2
9065	0.457	present	8time2
3177	0.982	atemporal	8time2
9650	0.979	atemporal	8time2
4661	0.975	atemporal	8time2
14784	0.985	atemporal	8time2
11902	0.983	atemporal	8time2
1897	0.985	atemporal	8time2
294	0.45	present	8time2
10705	0.452	present	8time2
3315	0.976	atemporal	8time2
12727	0.509	future	8time2
11805	0.984	atemporal	8time2
7016	0.975	atemporal	8time2
10706	0.988	atemporal	8time2
1644	0.984	atemporal	8time2
10910	0.982	atemporal	8time2
12605	0.98	atemporal	8time2
3245	0.975	atemporal	8time2
4167	0.792	neutral	8time2
4858	0.976	atemporal	8time2
1205	0.98	atemporal	8time2
5348	0.82	neutral	8time2
6086	0.807	neutral	8time2
4738	0.982	atemporal	8time2
6298	0.98	atemporal	8time2
4698	0.499	future	8time2
7963	0.981	atemporal	8time2
2118	0.978	atemporal	8time2
3171	0.991	atemporal	8time2
10650	0.98	atemporal	8time2
2611	0.981	atemporal	8time2
12060	0.978	atemporal	8time2
9532	0.979	atemporal	8time2
3041	0.988	atemporal	8time2
466	0.465	past	8time2
11357	0.98	atemporal	8time2
436	0.974	atemporal	8time2
14481	0.464	past	8time2
7799	0.975	atemporal	8time2
10301	0.984	atemporal	8time2
3322	0.464	past	8time2
7098	0.981	atemporal	8time2
2455	0.982	atemporal	8time2
4809	0.447	present	8time2
9238	0.975	atemporal	8time2
2736	0.981	atemporal	8time2
13366	0.974	atemporal	8time2
12316	0.981	atemporal	8time2
10073	0.978	atemporal	8time2
5761	0.976	atemporal	8time2
6224	0.473	past	8time2
670	0.977	atemporal	8time2
7901	0.978	atemporal	8time2
3136	0.987	atemporal	8time2
10747	0.978	atemporal	8time2
541	0.979	atemporal	8time2
3860	0.976	atemporal	8time2
3756	0.977	atemporal	8time2
10553	0.855	neutral	8time2
13222	0.52	future	8time2
11882	0.974	atemporal	8time2
6395	0.976	atemporal	8time2
14344	0.472	past	8time2
7968	0.468	past	8time2
12270	0.983	atemporal	8time2
2341	0.976	atemporal	8time2
11684	0.455	present	8time2
3286	0.976	atemporal	8time2
5577	0.975	atemporal	8time2
3575	0.976	atemporal	8time2
10781	0.983	atemporal	8time2
6816	0.974	atemporal	8time2
9812	0.499	future	8time2
11869	0.976	atemporal	8time2
10608	0.467	past	8time2
11525	0.976	atemporal	8time2
1005	0.977	atemporal	8time2
9366	0.871	neutral	8time2
12779	0.976	atemporal	8time2
7457	0.98	atemporal	8time2
11573	0.975	atemporal	8time2
4357	0.987	atemporal	8time2
6504	0.974	atemporal	8time2
9173	0.47	past	8time2
7109	0.981	atemporal	8time2
5605	0.982	atemporal	8time2
13189	0.984	atemporal	8time2
13385	0.974	atemporal	8time2
1151	0.985	atemporal	8time2
3804	0.471	past	8time2
11654	0.976	atemporal	8time2
6948	0.498	future	8time2
12402	0.975	atemporal	8time2
10412	0.979	atemporal	8time2
12554	0.974	atemporal	8time2
7707	0.977	atemporal	8time2
13161	0.463	past	8time2
397	0.976	atemporal	8time2
8698	0.975	atemporal	8time2
95	0.976	atemporal	8time2
12177	0.976	atemporal	8time2
11005	0.985	atemporal	8time2
13908	0.975	atemporal	8time2
9262	0.98	atemporal	8time2
3838	0.506	future	8time2
6905	0.974	atemporal	8time2
11738	0.975	atemporal	8time2
2369	0.979	atemporal	8time2
1405	0.984	atemporal	8time2
11457	0.975	atemporal	8time2
2228	0.98	atemporal	8time2
3231	0.979	atemporal	8time2
5999	0.975	atemporal	8time2
6779	0.976	atemporal	8time2
8793	0.974	atemporal	8time2
9929	0.982	atemporal	8time2
7964	0.975	atemporal	8time2
12198	0.987	atemporal	8time2
6586	0.974	atemporal	8time2
4667	0.979	atemporal	8time2
13773	0.979	atemporal	8time2
3087	0.976	atemporal	8time2
14114	0.986	atemporal	8time2
3821	0.975	atemporal	8time2
3216	0.459	present	8time2
6834	0.974	atemporal	8time2
14273	0.981	atemporal	8time2
12469	0.978	atemporal	8time2
13792	0.976	atemporal	8time2
4803	0.454	present	8time2
2276	0.977	atemporal	8time2
61	0.984	atemporal	8time2
4746	0.978	atemporal	8time2
14873	0.974	atemporal	8time2
7293	0.8	neutral	8time2
8739	0.976	atemporal	8time2
5790	0.975	atemporal	8time2
10906	0.81	neutral	8time2
10311	0.977	atemporal	8time2
11735	0.509	future	8time2
10250	0.446	present	8time2
14935	0.975	atemporal	8time2
2122	0.98	atemporal	8time2
9231	0.975	atemporal	8time2
6441	0.498	future	8time2
14139	0.802	neutral	8time2
14363	0.877	neutral	8time2
5133	0.984	atemporal	8time2
5057	0.504	future	8time2
10211	0.818	neutral	8time2
14832	0.978	atemporal	8time2
5350	0.922	neutral	8time2
948	0.976	atemporal	8time2
1244	0.977	atemporal	8time2
10839	0.986	atemporal	8time2
996	0.974	atemporal	8time2
9537	0.982	atemporal	8time2
6312	0.987	atemporal	8time2
13566	0.974	atemporal	8time2
3772	0.979	atemporal	8time2
8216	0.975	atemporal	8time2
8900	0.983	atemporal	8time2
5955	0.447	present	8time2
10393	0.808	neutral	8time2
909	0.501	future	8time2
7332	0.98	atemporal	8time2
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
14829	0.977	atemporal	9time2
421	0.976	atemporal	9time2
3514	0.983	atemporal	9time2
7482	0.976	atemporal	9time2
10985	0.975	atemporal	9time2
11157	0.985	atemporal	9time2
2025	0.987	atemporal	9time2
1136	0.975	atemporal	9time2
9208	0.977	atemporal	9time2
5813	0.981	atemporal	9time2
14390	0.572	present	9time2
8973	0.975	atemporal	9time2
13945	0.98	atemporal	9time2
7201	0.977	atemporal	9time2
1049	0.541	present	9time2
1930	0.985	atemporal	9time2
5486	0.975	atemporal	9time2
5822	0.888	neutral	9time2
7421	0.561	present	9time2
2090	0.979	atemporal	9time2
2636	0.975	atemporal	9time2
2138	0.975	atemporal	9time2
11268	0.985	atemporal	9time2
11872	0.977	atemporal	9time2
759	0.546	present	9time2
9503	0.975	atemporal	9time2
2623	0.993	atemporal	9time2
12185	0.544	present	9time2
308	0.982	atemporal	9time2
3288	0.974	atemporal	9time2
5325	0.983	atemporal	9time2
7741	0.976	atemporal	9time2
2130	0.554	present	9time2
5221	0.975	atemporal	9time2
4786	0.985	atemporal	9time2
14658	0.981	atemporal	9time2
10015	0.975	atemporal	9time2
9420	0.977	atemporal	9time2
4345	0.986	atemporal	9time2
2022	0.98	atemporal	9time2
14606	0.975	atemporal	9time2
14656	0.975	atemporal	9time2
13050	0.981	atemporal	9time2
478	0.976	atemporal	9time2
9711	0.974	atemporal	9time2
5389	0.976	atemporal	9time2
2349	0.975	atemporal	9time2
14168	0.974	atemporal	9time2
6770	0.978	atemporal	9time2
6339	0.976	atemporal	9time2
7333	0.981	atemporal	9time2
9835	0.983	atemporal	9time2
9115	0.977	atemporal	9time2
9954	0.986	atemporal	9time2
9245	0.987	atemporal	9time2
6106	0.975	atemporal	9time2
8572	0.983	atemporal	9time2
11032	0.976	atemporal	9time2
8966	0.984	atemporal	9time2
11633	0.983	atemporal	9time2
13740	0.974	atemporal	9time2
9717	0.88	neutral	9time2
3516	0.983	atemporal	9time2
6755	0.855	neutral	9time2
10467	0.975	atemporal	9time2
9725	0.98	atemporal	9time2
7241	0.979	atemporal	9time2
6037	0.979	atemporal	9time2
4034	0.984	atemporal	9time2
10293	0.556	present	9time2
11667	0.982	atemporal	9time2
1682	0.98	atemporal	9time2
6961	0.979	atemporal	9time2
9062	0.976	atemporal	9time2
2896	0.975	atemporal	9time2
12001	0.562	present	9time2
11163	0.982	atemporal	9time2
13286	0.982	atemporal	9time2
5727	0.984	atemporal	9time2
4322	0.978	atemporal	9time2
9412	0.558	present	9time2
4896	0.985	atemporal	9time2
4004	0.975	atemporal	9time2
11334	0.974	atemporal	9time2
3338	0.975	atemporal	9time2
4549	0.975	atemporal	9time2
6672	0.565	present	9time2
10131	0.936	neutral	9time2
4718	0.574	present	9time2
5092	0.98	atemporal	9time2
7973	0.975	atemporal	9time2
4548	0.54	future	9time2
9121	0.564	present	9time2
6315	0.983	atemporal	9time2
7576	0.492	past	9time2
14292	0.981	atemporal	9time2
4244	0.982	atemporal	9time2
7727	0.981	atemporal	9time2
6500	0.975	atemporal	9time2
5820	0.977	atemporal	9time2
6282	0.979	atemporal	9time2
1991	0.849	neutral	9time2
11072	0.981	atemporal	9time2
3121	0.513	future	9time2
3069	0.977	atemporal	9time2
4520	0.981	atemporal	9time2
2793	0.978	atemporal	9time2
6000	0.982	atemporal	9time2
2672	0.986	atemporal	9time2
12806	0.976	atemporal	9time2
6100	0.983	atemporal	9time2
2919	0.977	atemporal	9time2
14939	0.878	neutral	9time2
11034	0.982	atemporal	9time2
2482	0.525	future	9time2
7098	0.975	atemporal	9time2
14356	0.492	past	9time2
3745	0.974	atemporal	9time2
9824	0.975	atemporal	9time2
13356	0.976	atemporal	9time2
7399	0.52	past	9time2
9602	0.863	neutral	9time2
12794	0.987	atemporal	9time2
1491	0.976	atemporal	9time2
12575	0.502	past	9time2
12864	0.93	neutral	9time2
12106	0.977	atemporal	9time2
10261	0.979	atemporal	9time2
13227	0.979	atemporal	9time2
14635	0.975	atemporal	9time2
14121	0.981	atemporal	9time2
12768	0.843	neutral	9time2
12149	0.976	atemporal	9time2
999	0.975	atemporal	9time2
7044	0.977	atemporal	9time2
13617	0.515	future	9time2
12939	0.977	atemporal	9time2
11109	0.974	atemporal	9time2
8573	0.978	atemporal	9time2
10289	0.977	atemporal	9time2
328	0.976	atemporal	9time2
10670	0.975	atemporal	9time2
12535	0.492	past	9time2
1149	0.975	atemporal	9time2
8889	0.974	atemporal	9time2
6096	0.521	future	9time2
8106	0.49	past	9time2
11977	0.489	past	9time2
7786	0.507	past	9time2
5055	0.495	past	9time2
14319	0.979	atemporal	9time2
6006	0.975	atemporal	9time2
9941	0.981	atemporal	9time2
7992	0.983	atemporal	9time2
14938	0.85	neutral	9time2
13702	0.978	atemporal	9time2
13560	0.985	atemporal	9time2
4678	0.851	neutral	9time2
13935	0.974	atemporal	9time2
4320	0.517	future	9time2
10819	0.975	atemporal	9time2
14145	0.976	atemporal	9time2
5654	0.982	atemporal	9time2
11269	0.978	atemporal	9time2
10483	0.494	past	9time2
5782	0.977	atemporal	9time2
2164	0.983	atemporal	9time2
2264	0.983	atemporal	9time2
4479	0.975	atemporal	9time2
5954	0.505	past	9time2
14317	0.984	atemporal	9time2
11994	0.541	future	9time2
3532	0.975	atemporal	9time2
2993	0.979	atemporal	9time2
6159	0.975	atemporal	9time2
7844	0.99	atemporal	9time2
10905	0.978	atemporal	9time2
3985	0.976	atemporal	9time2
7003	0.98	atemporal	9time2
4911	0.977	atemporal	9time2
7631	0.981	atemporal	9time2
14795	0.981	atemporal	9time2
5306	0.976	atemporal	9time2
1142	0.981	atemporal	9time2
8914	0.978	atemporal	9time2
1268	0.978	atemporal	9time2
4401	0.85	neutral	9time2
11285	0.977	atemporal	9time2
14079	0.978	atemporal	9time2
4	0.5	past	9time2
7785	0.979	atemporal	9time2
11881	0.983	atemporal	9time2
13387	0.53	future	9time2
1125	0.981	atemporal	9time2
1995	0.976	atemporal	9time2
9422	0.978	atemporal	9time2
10915	0.53	future	9time2
13817	0.988	atemporal	9time2
14364	0.845	neutral	9time2
2467	0.979	atemporal	9time2
7298	0.979	atemporal	9time2
2258	0.564	present	9time2
5715	0.975	atemporal	9time2
14204	0.984	atemporal	9time2
2148	0.98	atemporal	9time2
12439	0.975	atemporal	9time2
612	0.98	atemporal	9time2
6156	0.519	future	9time2
11928	0.975	atemporal	9time2
14211	0.977	atemporal	9time2
9210	0.541	future	9time2
13353	0.976	atemporal	9time2
13141	0.492	past	9time2
6015	0.976	atemporal	9time2
9276	0.985	atemporal	9time2
10229	0.978	atemporal	9time2
7377	0.523	future	9time2
5889	0.979	atemporal	9time2
13901	0.976	atemporal	9time2
373	0.854	neutral	9time2
7043	0.974	atemporal	9time2
9415	0.979	atemporal	9time2
1838	0.982	atemporal	9time2
5589	0.975	atemporal	9time2
1473	0.982	atemporal	9time2
530	0.845	neutral	9time2
4438	0.49	past	9time2
8940	0.975	atemporal	9time2
6414	0.982	atemporal	9time2
8785	0.525	future	9time2
2336	0.976	atemporal	9time2
412	0.982	atemporal	9time2
8047	0.98	atemporal	9time2
10291	0.983	atemporal	9time2
11572	0.977	atemporal	9time2
4270	0.516	future	9time2
2217	0.976	atemporal	9time2
8224	0.983	atemporal	9time2
11477	0.853	neutral	9time2
2445	0.976	atemporal	9time2
12172	0.977	atemporal	9time2
10389	0.547	present	9time2
1675	0.975	atemporal	9time2
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
31	0.979	atemporal	10time2
1252	0.61	future	10time2
5002	0.987	atemporal	10time2
645	0.987	atemporal	10time2
3140	0.974	atemporal	10time2
7657	0.632	future	10time2
6634	0.93	neutral	10time2
2273	0.974	atemporal	10time2
3086	0.975	atemporal	10time2
412	0.98	atemporal	10time2
2613	0.975	atemporal	10time2
5724	0.975	atemporal	10time2
5850	0.99	atemporal	10time2
1612	0.983	atemporal	10time2
2350	0.985	atemporal	10time2
953	0.977	atemporal	10time2
4720	0.627	future	10time2
219	0.983	atemporal	10time2
8686	0.975	atemporal	10time2
6025	0.606	present	10time2
3276	0.985	atemporal	10time2
311	0.979	atemporal	10time2
6347	0.981	atemporal	10time2
8659	0.977	atemporal	10time2
2311	0.615	future	10time2
2748	0.982	atemporal	10time2
8123	0.557	past	10time2
3360	0.978	atemporal	10time2
3706	0.978	atemporal	10time2
2543	0.977	atemporal	10time2
3067	0.974	atemporal	10time2
2213	0.604	present	10time2
5538	0.98	atemporal	10time2
5183	0.975	atemporal	10time2
2151	0.985	atemporal	10time2
5710	0.879	neutral	10time2
2883	0.634	present	10time2
6879	0.982	atemporal	10time2
456	0.982	atemporal	10time2
595	0.986	atemporal	10time2
6334	0.978	atemporal	10time2
1134	0.98	atemporal	10time2
4190	0.51	past	10time2
4540	0.975	atemporal	10time2
2873	0.979	atemporal	10time2
6288	0.976	atemporal	10time2
7737	0.979	atemporal	10time2
1044	0.983	atemporal	10time2
8202	0.985	atemporal	10time2
4571	0.609	present	10time2
4097	0.987	atemporal	10time2
7332	0.974	atemporal	10time2
690	0.975	atemporal	10time2
1523	0.938	neutral	10time2
146	0.978	atemporal	10time2
7287	0.977	atemporal	10time2
5435	0.974	atemporal	10time2
8764	0.974	atemporal	10time2
2508	0.616	present	10time2
7813	0.599	present	10time2
7930	0.99	atemporal	10time2
7069	0.977	atemporal	10time2
2252	0.978	atemporal	10time2
5117	0.976	atemporal	10time2
7428	0.979	atemporal	10time2
5313	0.98	atemporal	10time2
6319	0.984	atemporal	10time2
5600	0.975	atemporal	10time2
778	0.978	atemporal	10time2
783	0.982	atemporal	10time2
8079	0.984	atemporal	10time2
1430	0.977	atemporal	10time2
5364	0.974	atemporal	10time2
7698	0.976	atemporal	10time2
7602	0.984	atemporal	10time2
6660	0.98	atemporal	10time2
2785	0.54	past	10time2
2153	0.974	atemporal	10time2
502	0.975	atemporal	10time2
6174	0.886	neutral	10time2
7103	0.974	atemporal	10time2
2630	0.978	atemporal	10time2
7394	0.978	atemporal	10time2
7546	0.975	atemporal	10time2
2313	0.981	atemporal	10time2
2714	0.987	atemporal	10time2
7095	0.982	atemporal	10time2
7569	0.986	atemporal	10time2
5009	0.979	atemporal	10time2
355	0.985	atemporal	10time2
3870	0.988	atemporal	10time2
4738	0.974	atemporal	10time2
5458	0.957	neutral	10time2
1894	0.626	future	10time2
2531	0.98	atemporal	10time2
2467	0.984	atemporal	10time2
1919	0.974	atemporal	10time2
6193	0.974	atemporal	10time2
4043	0.975	atemporal	10time2
3439	0.975	atemporal	10time2
2140	0.524	past	10time2
4328	0.976	atemporal	10time2
3000	0.976	atemporal	10time2
4208	0.983	atemporal	10time2
1847	0.61	future	10time2
6843	0.627	future	10time2
3930	0.974	atemporal	10time2
1449	0.519	past	10time2
2716	0.977	atemporal	10time2
5063	0.977	atemporal	10time2
5269	0.525	past	10time2
5126	0.976	atemporal	10time2
5408	0.984	atemporal	10time2
3075	0.984	atemporal	10time2
8330	0.977	atemporal	10time2
5882	0.977	atemporal	10time2
1531	0.975	atemporal	10time2
2290	0.979	atemporal	10time2
6354	0.983	atemporal	10time2
6435	0.977	atemporal	10time2
7138	0.974	atemporal	10time2
5808	0.975	atemporal	10time2
3207	0.984	atemporal	10time2
7374	0.98	atemporal	10time2
6404	0.877	neutral	10time2
7802	0.983	atemporal	10time2
1207	0.977	atemporal	10time2
1914	0.976	atemporal	10time2
4831	0.523	past	10time2
2783	0.981	atemporal	10time2
3343	0.983	atemporal	10time2
