INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
3223	0.993	atemporal	4time12
14396	0.989	atemporal	4time12
2459	0.988	atemporal	4time12
13155	0.992	atemporal	4time12
1175	0.99	atemporal	4time12
611	0.989	atemporal	4time12
2892	1.0	temporal	4time12
10113	0.992	atemporal	4time12
13283	0.998	atemporal	4time12
3386	0.994	atemporal	4time12
6045	0.993	atemporal	4time12
6195	0.99	atemporal	4time12
14219	0.997	atemporal	4time12
11301	0.997	atemporal	4time12
9939	0.989	atemporal	4time12
9146	0.992	atemporal	4time12
13250	1.0	temporal	4time12
11619	0.992	atemporal	4time12
8908	0.991	atemporal	4time12
9720	1.0	temporal	4time12
6943	0.991	atemporal	4time12
12283	1.0	temporal	4time12
2500	0.988	atemporal	4time12
4792	0.993	atemporal	4time12
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
4578	0.996	atemporal	5time12
12569	0.995	atemporal	5time12
11732	0.992	atemporal	5time12
11651	1.0	temporal	5time12
9015	0.997	atemporal	5time12
8647	0.995	atemporal	5time12
9247	1.0	temporal	5time12
165	0.995	atemporal	5time12
3204	1.0	temporal	5time12
2802	0.995	atemporal	5time12
14202	0.994	atemporal	5time12
6697	0.994	atemporal	5time12
13824	0.993	atemporal	5time12
9433	1.0	temporal	5time12
2016	0.991	atemporal	5time12
2219	0.992	atemporal	5time12
14095	1.0	temporal	5time12
11055	0.997	atemporal	5time12
3894	0.996	atemporal	5time12
7250	1.0	temporal	5time12
6820	0.992	atemporal	5time12
4135	1.0	temporal	5time12
11238	0.996	atemporal	5time12
8343	0.992	atemporal	5time12
12021	0.993	atemporal	5time12
3041	0.994	atemporal	5time12
4317	1.0	temporal	5time12
7747	0.995	atemporal	5time12
9712	1.0	temporal	5time12
6493	0.993	atemporal	5time12
6953	0.992	atemporal	5time12
2188	0.997	atemporal	5time12
1038	1.0	temporal	5time12
4019	1.0	atemporal	5time12
3528	0.992	atemporal	5time12
1288	0.999	atemporal	5time12
13061	0.997	atemporal	5time12
13364	0.993	atemporal	5time12
4685	0.993	atemporal	5time12
1133	1.0	atemporal	5time12
3307	0.999	atemporal	5time12
1465	1.0	temporal	5time12
8094	0.991	atemporal	5time12
5322	1.0	temporal	5time12
6596	0.995	atemporal	5time12
4301	0.993	atemporal	5time12
10500	0.999	atemporal	5time12
1353	1.0	temporal	5time12
11780	0.994	atemporal	5time12
5017	0.991	atemporal	5time12
13450	0.998	atemporal	5time12
5539	0.999	atemporal	5time12
4419	0.993	atemporal	5time12
6092	1.0	temporal	5time12
10313	1.0	atemporal	5time12
8073	1.0	atemporal	5time12
2266	0.994	atemporal	5time12
10485	0.998	atemporal	5time12
4980	0.998	atemporal	5time12
8930	0.992	atemporal	5time12
8870	0.991	atemporal	5time12
6518	1.0	atemporal	5time12
12987	0.992	atemporal	5time12
13530	0.999	atemporal	5time12
3262	0.994	atemporal	5time12
11555	0.995	atemporal	5time12
4944	1.0	temporal	5time12
444	0.993	atemporal	5time12
11656	0.996	atemporal	5time12
6939	0.996	atemporal	5time12
7596	0.994	atemporal	5time12
13169	1.0	atemporal	5time12
11570	1.0	atemporal	5time12
3694	0.993	atemporal	5time12
6872	0.992	atemporal	5time12
7941	0.994	atemporal	5time12
14618	0.991	atemporal	5time12
4909	1.0	temporal	5time12
10965	1.0	atemporal	5time12
4487	0.998	atemporal	5time12
6811	0.991	atemporal	5time12
8939	1.0	atemporal	5time12
890	1.0	temporal	5time12
453	0.994	atemporal	5time12
7428	1.0	temporal	5time12
3634	0.994	atemporal	5time12
409	0.995	atemporal	5time12
13121	0.993	atemporal	5time12
8121	1.0	atemporal	5time12
4584	0.991	atemporal	5time12
4761	0.993	atemporal	5time12
3846	0.999	atemporal	5time12
5852	1.0	temporal	5time12
6573	0.991	atemporal	5time12
10210	0.991	atemporal	5time12
12439	0.992	atemporal	5time12
3070	0.991	atemporal	5time12
9968	0.993	atemporal	5time12
8461	1.0	temporal	5time12
420	0.997	atemporal	5time12
7642	0.997	atemporal	5time12
9611	1.0	temporal	5time12
3441	0.997	atemporal	5time12
954	0.995	atemporal	5time12
12290	0.991	atemporal	5time12
76	0.993	atemporal	5time12
12840	0.995	atemporal	5time12
10555	0.992	atemporal	5time12
9377	1.0	temporal	5time12
7980	1.0	atemporal	5time12
2607	0.997	atemporal	5time12
7802	0.994	atemporal	5time12
4777	0.993	atemporal	5time12
273	0.992	atemporal	5time12
357	0.996	atemporal	5time12
10900	0.993	atemporal	5time12
7599	1.0	temporal	5time12
5427	1.0	temporal	5time12
6089	0.997	atemporal	5time12
3215	0.998	atemporal	5time12
4718	1.0	temporal	5time12
5183	1.0	atemporal	5time12
14940	0.999	atemporal	5time12
6341	0.991	atemporal	5time12
3298	0.996	atemporal	5time12
5326	0.997	atemporal	5time12
9990	1.0	temporal	5time12
12459	1.0	atemporal	5time12
1186	0.99	atemporal	5time12
14029	1.0	temporal	5time12
9945	0.995	atemporal	5time12
4833	0.997	atemporal	5time12
2432	1.0	temporal	5time12
5343	0.998	atemporal	5time12
6679	0.999	atemporal	5time12
9364	0.995	atemporal	5time12
6356	0.999	atemporal	5time12
69	0.994	atemporal	5time12
10065	0.991	atemporal	5time12
7907	0.991	atemporal	5time12
13406	0.997	atemporal	5time12
8604	0.991	atemporal	5time12
6	1.0	temporal	5time12
9088	0.997	atemporal	5time12
4064	0.998	atemporal	5time12
1179	0.999	atemporal	5time12
2170	0.992	atemporal	5time12
10291	0.994	atemporal	5time12
12018	0.994	atemporal	5time12
3251	0.991	atemporal	5time12
12273	1.0	temporal	5time12
3269	0.994	atemporal	5time12
12662	0.998	atemporal	5time12
4146	0.995	atemporal	5time12
8329	1.0	temporal	5time12
7893	0.994	atemporal	5time12
335	1.0	temporal	5time12
8844	0.996	atemporal	5time12
5672	0.991	atemporal	5time12
13151	0.99	atemporal	5time12
10992	1.0	temporal	5time12
3785	0.993	atemporal	5time12
1882	0.994	atemporal	5time12
1772	0.997	atemporal	5time12
4532	1.0	atemporal	5time12
2743	0.994	atemporal	5time12
7408	0.994	atemporal	5time12
12212	0.995	atemporal	5time12
8223	0.992	atemporal	5time12
3804	0.998	atemporal	5time12
8528	0.998	atemporal	5time12
892	0.997	atemporal	5time12
12454	1.0	temporal	5time12
14746	0.992	atemporal	5time12
5520	0.997	atemporal	5time12
11566	0.994	atemporal	5time12
5935	1.0	temporal	5time12
10587	0.999	atemporal	5time12
11593	1.0	temporal	5time12
647	0.994	atemporal	5time12
964	0.997	atemporal	5time12
2332	0.993	atemporal	5time12
528	1.0	temporal	5time12
12101	0.994	atemporal	5time12
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
12736	0.998	atemporal	6time12
4909	0.994	atemporal	6time12
8616	1.0	temporal	6time12
12465	0.998	atemporal	6time12
3231	1.0	temporal	6time12
5076	0.995	atemporal	6time12
4794	0.991	atemporal	6time12
6646	0.993	atemporal	6time12
11946	0.995	atemporal	6time12
12871	0.992	atemporal	6time12
2709	0.994	atemporal	6time12
3048	1.0	temporal	6time12
10482	0.994	atemporal	6time12
7210	0.996	atemporal	6time12
14900	0.992	atemporal	6time12
2226	0.999	atemporal	6time12
11238	0.993	atemporal	6time12
12392	0.992	atemporal	6time12
8825	0.996	atemporal	6time12
14522	0.995	atemporal	6time12
4742	1.0	temporal	6time12
13556	0.995	atemporal	6time12
3184	0.994	atemporal	6time12
6169	1.0	temporal	6time12
14241	1.0	temporal	6time12
14433	0.995	atemporal	6time12
2459	0.998	atemporal	6time12
13435	0.995	atemporal	6time12
10515	0.992	atemporal	6time12
6384	0.997	atemporal	6time12
6012	0.996	atemporal	6time12
487	0.993	atemporal	6time12
11961	1.0	temporal	6time12
3554	0.992	atemporal	6time12
11999	1.0	atemporal	6time12
4944	0.996	atemporal	6time12
11780	0.993	atemporal	6time12
6459	0.995	atemporal	6time12
9433	0.993	atemporal	6time12
4156	0.997	atemporal	6time12
11142	1.0	temporal	6time12
10376	0.995	atemporal	6time12
10440	0.995	atemporal	6time12
3099	1.0	temporal	6time12
12673	0.991	atemporal	6time12
11137	1.0	temporal	6time12
5983	0.99	atemporal	6time12
66	0.99	atemporal	6time12
3287	0.994	atemporal	6time12
9248	0.994	atemporal	6time12
5191	1.0	temporal	6time12
8579	0.992	atemporal	6time12
8885	0.998	atemporal	6time12
8131	0.995	atemporal	6time12
3793	0.997	atemporal	6time12
13791	0.993	atemporal	6time12
12394	0.99	atemporal	6time12
34	0.993	atemporal	6time12
4236	1.0	temporal	6time12
10913	0.993	atemporal	6time12
3639	1.0	temporal	6time12
1804	0.992	atemporal	6time12
9766	0.997	atemporal	6time12
12201	0.995	atemporal	6time12
443	0.997	atemporal	6time12
14340	0.996	atemporal	6time12
4217	1.0	temporal	6time12
2905	0.995	atemporal	6time12
576	0.998	atemporal	6time12
3792	1.0	temporal	6time12
13837	0.995	atemporal	6time12
10100	0.992	atemporal	6time12
1971	0.998	atemporal	6time12
9610	0.996	atemporal	6time12
2760	0.996	atemporal	6time12
8713	1.0	temporal	6time12
13962	0.995	atemporal	6time12
3749	0.999	atemporal	6time12
11522	1.0	temporal	6time12
12730	1.0	temporal	6time12
13278	1.0	temporal	6time12
1286	0.992	atemporal	6time12
570	1.0	atemporal	6time12
4120	1.0	atemporal	6time12
918	0.999	atemporal	6time12
8941	1.0	temporal	6time12
7678	1.0	temporal	6time12
9217	0.998	atemporal	6time12
98	0.992	atemporal	6time12
4380	0.997	atemporal	6time12
372	0.991	atemporal	6time12
12248	0.992	atemporal	6time12
12021	0.993	atemporal	6time12
9325	1.0	temporal	6time12
11369	0.996	atemporal	6time12
12680	0.992	atemporal	6time12
11811	0.992	atemporal	6time12
12167	0.997	atemporal	6time12
3312	1.0	temporal	6time12
850	0.998	atemporal	6time12
549	0.991	atemporal	6time12
10868	0.997	atemporal	6time12
8043	0.994	atemporal	6time12
2960	0.993	atemporal	6time12
8510	0.994	atemporal	6time12
4127	0.994	atemporal	6time12
3789	1.0	temporal	6time12
9135	0.999	atemporal	6time12
2022	0.993	atemporal	6time12
14450	1.0	temporal	6time12
3762	0.995	atemporal	6time12
6775	0.994	atemporal	6time12
9851	1.0	atemporal	6time12
10184	1.0	temporal	6time12
2965	0.994	atemporal	6time12
723	0.997	atemporal	6time12
6126	0.992	atemporal	6time12
8416	0.998	atemporal	6time12
46	0.991	atemporal	6time12
2541	0.996	atemporal	6time12
301	0.995	atemporal	6time12
14007	0.991	atemporal	6time12
2564	0.997	atemporal	6time12
11176	0.99	atemporal	6time12
11958	0.999	atemporal	6time12
9065	0.994	atemporal	6time12
2096	0.995	atemporal	6time12
8989	1.0	temporal	6time12
780	1.0	temporal	6time12
6265	0.998	atemporal	6time12
9282	1.0	temporal	6time12
2941	1.0	atemporal	6time12
468	0.997	atemporal	6time12
7730	0.992	atemporal	6time12
9892	0.998	atemporal	6time12
2084	0.991	atemporal	6time12
8472	0.997	atemporal	6time12
3008	1.0	temporal	6time12
13753	0.995	atemporal	6time12
4499	0.996	atemporal	6time12
8019	0.999	atemporal	6time12
14477	0.995	atemporal	6time12
8954	0.992	atemporal	6time12
5235	1.0	temporal	6time12
5727	1.0	temporal	6time12
445	0.996	atemporal	6time12
10506	0.997	atemporal	6time12
996	0.997	atemporal	6time12
1248	0.996	atemporal	6time12
14978	0.998	atemporal	6time12
4821	0.992	atemporal	6time12
2485	0.996	atemporal	6time12
12073	0.995	atemporal	6time12
8871	1.0	temporal	6time12
14665	0.997	atemporal	6time12
1230	1.0	temporal	6time12
14024	0.993	atemporal	6time12
6935	1.0	temporal	6time12
9365	0.996	atemporal	6time12
5390	0.993	atemporal	6time12
2411	0.997	atemporal	6time12
865	0.991	atemporal	6time12
13187	0.99	atemporal	6time12
4298	1.0	temporal	6time12
7981	1.0	atemporal	6time12
120	0.998	atemporal	6time12
3790	0.999	atemporal	6time12
1243	1.0	temporal	6time12
12586	0.991	atemporal	6time12
13001	0.991	atemporal	6time12
1390	0.995	atemporal	6time12
3346	0.999	atemporal	6time12
3809	0.993	atemporal	6time12
1321	0.999	atemporal	6time12
7605	0.994	atemporal	6time12
9417	0.996	atemporal	6time12
9593	0.992	atemporal	6time12
10320	0.991	atemporal	6time12
1870	0.998	atemporal	6time12
14141	0.99	atemporal	6time12
6969	0.991	atemporal	6time12
7624	0.999	atemporal	6time12
14158	0.994	atemporal	6time12
9317	0.993	atemporal	6time12
5673	1.0	temporal	6time12
7220	0.999	atemporal	6time12
6392	0.992	atemporal	6time12
7577	0.999	atemporal	6time12
4980	1.0	temporal	6time12
5148	0.996	atemporal	6time12
1459	1.0	temporal	6time12
4465	0.995	atemporal	6time12
9502	0.998	atemporal	6time12
8509	0.994	atemporal	6time12
12635	0.992	atemporal	6time12
4869	0.999	atemporal	6time12
8418	0.995	atemporal	6time12
4915	1.0	temporal	6time12
8402	0.992	atemporal	6time12
12606	0.998	atemporal	6time12
8881	0.998	atemporal	6time12
8817	1.0	temporal	6time12
12227	0.998	atemporal	6time12
3957	0.998	atemporal	6time12
5523	0.993	atemporal	6time12
6323	0.994	atemporal	6time12
9848	0.999	atemporal	6time12
1496	0.995	atemporal	6time12
12721	0.993	atemporal	6time12
1384	0.997	atemporal	6time12
993	0.998	atemporal	6time12
12873	0.994	atemporal	6time12
4316	0.991	atemporal	6time12
4887	0.999	atemporal	6time12
3022	0.995	atemporal	6time12
6082	0.992	atemporal	6time12
11428	0.997	atemporal	6time12
9488	0.992	atemporal	6time12
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
6794	0.991	atemporal	7time12
7088	1.0	temporal	7time12
9847	0.992	atemporal	7time12
10594	1.0	atemporal	7time12
11460	0.992	atemporal	7time12
3274	0.996	atemporal	7time12
12930	0.998	atemporal	7time12
228	0.992	atemporal	7time12
6397	0.991	atemporal	7time12
8774	1.0	temporal	7time12
10461	1.0	temporal	7time12
8928	0.995	atemporal	7time12
12173	0.994	atemporal	7time12
10063	0.991	atemporal	7time12
9741	0.995	atemporal	7time12
1532	1.0	temporal	7time12
13432	0.998	atemporal	7time12
11657	1.0	temporal	7time12
6256	1.0	temporal	7time12
10821	0.994	atemporal	7time12
14608	0.994	atemporal	7time12
10857	0.998	atemporal	7time12
1978	0.997	atemporal	7time12
12807	0.993	atemporal	7time12
6734	1.0	temporal	7time12
5048	0.994	atemporal	7time12
3195	0.992	atemporal	7time12
5197	1.0	temporal	7time12
14287	0.995	atemporal	7time12
1391	0.992	atemporal	7time12
2767	1.0	temporal	7time12
13091	0.991	atemporal	7time12
12089	0.991	atemporal	7time12
10138	0.999	atemporal	7time12
12899	1.0	atemporal	7time12
3853	0.994	atemporal	7time12
1113	0.996	atemporal	7time12
9612	0.993	atemporal	7time12
3854	0.998	atemporal	7time12
9046	0.994	atemporal	7time12
1614	0.999	atemporal	7time12
6971	0.991	atemporal	7time12
14357	0.999	atemporal	7time12
1307	0.994	atemporal	7time12
2876	1.0	temporal	7time12
4870	1.0	temporal	7time12
14490	0.998	atemporal	7time12
8556	0.998	atemporal	7time12
13069	0.996	atemporal	7time12
5796	1.0	temporal	7time12
5568	0.992	atemporal	7time12
6576	1.0	temporal	7time12
3243	0.997	atemporal	7time12
10098	0.994	atemporal	7time12
10989	0.999	atemporal	7time12
12188	0.999	atemporal	7time12
1179	0.993	atemporal	7time12
7816	0.991	atemporal	7time12
7226	1.0	temporal	7time12
1701	0.992	atemporal	7time12
10306	0.99	atemporal	7time12
2063	0.995	atemporal	7time12
4463	0.994	atemporal	7time12
2101	0.991	atemporal	7time12
12863	0.997	atemporal	7time12
4718	0.994	atemporal	7time12
9435	0.997	atemporal	7time12
1860	0.995	atemporal	7time12
4014	0.991	atemporal	7time12
12901	0.998	atemporal	7time12
5882	0.996	atemporal	7time12
9295	0.995	atemporal	7time12
9326	0.998	atemporal	7time12
6757	0.997	atemporal	7time12
14114	1.0	temporal	7time12
10208	0.996	atemporal	7time12
4973	0.994	atemporal	7time12
14069	0.997	atemporal	7time12
6364	0.998	atemporal	7time12
8224	1.0	temporal	7time12
6792	0.998	atemporal	7time12
5443	0.99	atemporal	7time12
5507	0.999	atemporal	7time12
1906	0.992	atemporal	7time12
3819	0.994	atemporal	7time12
6930	0.991	atemporal	7time12
4523	0.993	atemporal	7time12
9473	0.997	atemporal	7time12
8467	1.0	atemporal	7time12
9460	0.995	atemporal	7time12
5360	0.998	atemporal	7time12
8819	0.998	atemporal	7time12
12204	0.993	atemporal	7time12
4186	1.0	temporal	7time12
7955	0.994	atemporal	7time12
10032	0.995	atemporal	7time12
13776	0.995	atemporal	7time12
11387	1.0	atemporal	7time12
1129	0.994	atemporal	7time12
268	0.993	atemporal	7time12
1121	0.997	atemporal	7time12
671	0.996	atemporal	7time12
11096	0.998	atemporal	7time12
2163	0.992	atemporal	7time12
3423	0.999	atemporal	7time12
1826	1.0	atemporal	7time12
11403	0.992	atemporal	7time12
6885	1.0	temporal	7time12
5323	0.99	atemporal	7time12
2024	0.991	atemporal	7time12
4751	0.996	atemporal	7time12
5215	0.999	atemporal	7time12
7203	0.991	atemporal	7time12
1229	0.991	atemporal	7time12
10547	0.993	atemporal	7time12
5303	0.997	atemporal	7time12
4008	1.0	temporal	7time12
8260	1.0	temporal	7time12
5112	1.0	temporal	7time12
14367	1.0	temporal	7time12
8636	0.997	atemporal	7time12
9583	0.992	atemporal	7time12
10895	0.991	atemporal	7time12
11406	1.0	temporal	7time12
5434	0.998	atemporal	7time12
13303	1.0	atemporal	7time12
1653	0.999	atemporal	7time12
11303	0.997	atemporal	7time12
8011	0.991	atemporal	7time12
12734	0.999	atemporal	7time12
12109	0.994	atemporal	7time12
5739	0.995	atemporal	7time12
12265	1.0	temporal	7time12
1223	0.994	atemporal	7time12
2275	0.992	atemporal	7time12
12364	0.998	atemporal	7time12
5279	0.999	atemporal	7time12
7716	1.0	temporal	7time12
894	1.0	atemporal	7time12
2692	0.995	atemporal	7time12
6983	0.991	atemporal	7time12
14331	1.0	atemporal	7time12
5543	1.0	temporal	7time12
11350	1.0	temporal	7time12
393	0.995	atemporal	7time12
10391	0.999	atemporal	7time12
14493	0.999	atemporal	7time12
265	1.0	temporal	7time12
5326	0.993	atemporal	7time12
3224	0.997	atemporal	7time12
9247	0.991	atemporal	7time12
12429	0.994	atemporal	7time12
6158	0.998	atemporal	7time12
1409	0.997	atemporal	7time12
3453	1.0	atemporal	7time12
14517	1.0	atemporal	7time12
9152	0.991	atemporal	7time12
4702	0.996	atemporal	7time12
14674	0.996	atemporal	7time12
4622	0.993	atemporal	7time12
13642	0.993	atemporal	7time12
410	0.995	atemporal	7time12
1211	0.994	atemporal	7time12
9215	1.0	temporal	7time12
7371	1.0	atemporal	7time12
777	0.998	atemporal	7time12
12955	0.995	atemporal	7time12
6066	1.0	temporal	7time12
7822	0.998	atemporal	7time12
10802	0.994	atemporal	7time12
4261	0.993	atemporal	7time12
8022	0.999	atemporal	7time12
4219	1.0	atemporal	7time12
3310	1.0	temporal	7time12
8210	0.994	atemporal	7time12
934	0.997	atemporal	7time12
4928	0.997	atemporal	7time12
4235	0.996	atemporal	7time12
8770	0.993	atemporal	7time12
5026	0.994	atemporal	7time12
728	1.0	temporal	7time12
9580	0.991	atemporal	7time12
4079	0.996	atemporal	7time12
4115	0.998	atemporal	7time12
2961	0.996	atemporal	7time12
11272	0.999	atemporal	7time12
11738	0.992	atemporal	7time12
1551	1.0	temporal	7time12
664	0.997	atemporal	7time12
10213	0.993	atemporal	7time12
14526	0.993	atemporal	7time12
4481	1.0	temporal	7time12
10787	0.993	atemporal	7time12
6336	0.998	atemporal	7time12
414	1.0	temporal	7time12
2137	1.0	temporal	7time12
8685	0.997	atemporal	7time12
4051	0.991	atemporal	7time12
10641	0.998	atemporal	7time12
2121	0.996	atemporal	7time12
7702	0.998	atemporal	7time12
12850	0.996	atemporal	7time12
6304	0.997	atemporal	7time12
1320	1.0	temporal	7time12
11292	0.997	atemporal	7time12
9811	0.991	atemporal	7time12
10483	0.997	atemporal	7time12
9159	0.99	atemporal	7time12
4026	0.994	atemporal	7time12
2392	1.0	temporal	7time12
14722	0.99	atemporal	7time12
9566	0.998	atemporal	7time12
12715	0.994	atemporal	7time12
8719	0.994	atemporal	7time12
2220	0.992	atemporal	7time12
8274	1.0	temporal	7time12
975	0.99	atemporal	7time12
14182	0.993	atemporal	7time12
13204	1.0	atemporal	7time12
3461	0.997	atemporal	7time12
738	0.997	atemporal	7time12
400	0.992	atemporal	7time12
14115	1.0	temporal	7time12
3459	0.992	atemporal	7time12
13254	0.997	atemporal	7time12
5522	0.999	atemporal	7time12
3826	0.993	atemporal	7time12
9952	0.993	atemporal	7time12
8925	1.0	temporal	7time12
3502	0.994	atemporal	7time12
13189	1.0	temporal	7time12
5502	0.992	atemporal	7time12
12392	0.995	atemporal	7time12
4172	0.992	atemporal	7time12
8186	1.0	atemporal	7time12
1875	0.995	atemporal	7time12
7170	0.996	atemporal	7time12
9120	1.0	temporal	7time12
6192	0.994	atemporal	7time12
3138	1.0	temporal	7time12
3696	1.0	temporal	7time12
6942	0.992	atemporal	7time12
6418	0.995	atemporal	7time12
8783	0.993	atemporal	7time12
2487	0.991	atemporal	7time12
13293	1.0	temporal	7time12
4861	0.995	atemporal	7time12
14452	0.992	atemporal	7time12
5421	0.997	atemporal	7time12
3562	0.991	atemporal	7time12
3212	1.0	temporal	7time12
1208	1.0	atemporal	7time12
601	1.0	temporal	7time12
7449	0.991	atemporal	7time12
6327	0.994	atemporal	7time12
11768	0.995	atemporal	7time12
1118	0.993	atemporal	7time12
10387	1.0	temporal	7time12
4677	1.0	atemporal	7time12
2204	0.994	atemporal	7time12
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
9040	1.0	temporal	8time12
1032	0.991	atemporal	8time12
710	0.998	atemporal	8time12
3459	0.995	atemporal	8time12
2239	0.993	atemporal	8time12
513	0.992	atemporal	8time12
1061	0.996	atemporal	8time12
